FEMALE,HASCHLD,AFTER_ZT,ARRST_GR,EDUC_GR,AGEGROUP,INPERS,IN57,NONRES,TYPEAREA,RACE_ALL,APP_QTR,EARNY4,TREATMNT
1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,372.33882516500705,1.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,135.1701249889334,1.0
0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,339.2421168550786,1.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,190.60177018686653,0.0
1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,3.0,3.0,330.92771306909316,0.0
1.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,3.0,3.0,528.2743552310097,0.0
1.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,16.600816694283335,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,220.92465388670755,1.0
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,308.6305150173773,0.0
1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0
1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,3.0,2.0,3.0,249.26215289927336,1.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,288.88642157551936,1.0
1.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,10.0362763536526,0.0
1.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,3.0,377.33882516500705,0.0
1.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,224.8440350789277,1.0
0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,386.7722957941323,1.0
1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,285.2387547839818,1.0
0.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,4.0,2.0,299.149547641734,1.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,722.102500436793,1.0
0.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,30.0,0.0
1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,269.7972599929801,0.0
1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,301.8710601320056,0.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,279.2408211878526,0.0
1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0
1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,48.29636759035052,0.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,19.39414964577155,1.0
0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,212.25308915531645,0.0
0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,79.94908352165692,0.0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,159.36046389719766,0.0
1.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0,210.0754034806166,1.0
1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0
0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,105.2347423489787,1.0
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,226.1894381067142,0.0
1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,3.0,122.7016886099203,1.0
0.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,395.0365163255415,0.0
1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,574.3671314721291,1.0
1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,411.1362323833039,1.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,512.8000842313522,0.0
0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,4.0,3.0,79.37552264773392,0.0
0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,4.0,3.0,781.7944386083102,0.0
1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0
0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,3.0,47.16735314562588,1.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,176.26602936637704,1.0
1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,224.7606225478188,0.0
0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,369.4708620958893,1.0
1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,3.0,240.9469894391548,0.0
0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,171.9759074323115,1.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,3.0,30.0,0.0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,735.5428785833287,1.0
1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,4.0,3.0,425.82956481597745,0.0
0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,511.1575232214641,0.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,199.75711103295856,0.0
0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,5.0,2.0,220.38427169847444,1.0
1.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,16.436706774791958,1.0
1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0,210.0754034806166,1.0
1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,155.85945265502852,0.0
1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0
1.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0
0.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,223.45710305131774,1.0
1.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,85.8550932950001,1.0
0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,203.76296558910383,1.0
1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,212.1963887911982,1.0
1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,428.82372819533856,1.0
0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,221.51961484560698,1.0
1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,167.21979591430062,0.0
1.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,432.4630515860513,1.0
0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0
1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0
1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,539.2713330988756,0.0
1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,195.01472536307057,0.0
1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,388.5485397131325,1.0
0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0
0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,102.2401020948787,0.0
0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,396.6291291420072,1.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,147.42847392983975,1.0
0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,3.0,2.0,191.22581150771038,0.0
0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,3.0,3.0,291.05452061350957,1.0
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,509.9517374682948,0.0
1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,263.6341193792799,0.0
0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0,390.8494991251448,1.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,350.9154053388772,0.0
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,37.89316854129892,0.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0
1.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,82.69834775283088,1.0
1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,238.83051215723646,0.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0
1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,388.37911580817536,0.0
1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0,345.15962097799013,1.0
0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,405.67699859630073,0.0
1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,32.01864328311341,0.0
0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,321.0807235911486,1.0
1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,217.2016659587182,1.0
1.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,3.0,2.0,3.0,288.618119016713,0.0
0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,201.09618994256917,0.0
1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,3.0,2.0,3.0,259.5933058491381,0.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,163.9984067713765,1.0
0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,294.5601571434375,0.0
1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,159.6958475066637,1.0
1.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,3.0,1.0,3.0,283.97265123203374,1.0
0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,391.344334865377,0.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,174.48390541022283,0.0
0.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,3.0,180.28278555360262,0.0
1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,225.89372682476437,1.0
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,633.759881189712,1.0
0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,214.5541264444337,0.0
1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,452.6856294212229,0.0
1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,171.6920652507105,1.0
1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,206.0907699130164,0.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,193.13593128757185,1.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,75.47333007063455,0.0
1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0
1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,52.6935386602095,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,53.545461636204585,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0
0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,3.0,362.29870122739885,0.0
1.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,348.8246213454289,0.0
0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,3.0,210.72889935969562,0.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,177.9896259482726,1.0
1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,94.62054647593078,1.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,252.8529072820717,0.0
1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,177.82163027383467,0.0
1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,20.199189819746973,1.0
0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,91.39939982750764,1.0
0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,3.0,3.0,556.2470442021717,0.0
1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,3.0,5.0,3.0,96.8855467476468,1.0
1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,3.0,3.0,53.671162147256915,1.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,3.0,154.86578286075942,1.0
0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,196.32270177587247,1.0
1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,211.01751996458046,0.0
1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,337.9123842688131,1.0
0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,3.0,376.86078649316806,0.0
1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,282.9285183882643,0.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,4.0,3.0,527.1271108561828,1.0
0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,3.0,289.62289714831263,1.0
0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,191.08738381090328,0.0
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,228.20573668529295,1.0
1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,45.4718022495587,0.0
0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,243.1394838524925,0.0
1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0
0.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,2.0,1.0,3.0,463.53211513278563,1.0
1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,112.3396970047522,1.0
1.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0,328.5727231797635,1.0
0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,3.0,1.0,3.0,410.8136306726591,0.0
0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,267.52459215230647,1.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,68.97583049962174,0.0
1.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,3.0,1.0,3.0,254.9137617224468,1.0
1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,238.90485992062574,1.0
0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,565.8570367765286,1.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,843.7855551647928,1.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,168.63507381608906,0.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,376.9534998241568,1.0
1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,145.89520980707425,1.0
1.0,0.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,248.56228045493413,0.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,257.683258632779,1.0
0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,304.5455323277764,1.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,211.42949099617567,1.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,3.0,0.0,1.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,154.70454497849326,0.0
1.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0,3.0,3.0,180.78972707496024,1.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,11.909281541551088,1.0
0.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,240.40068306094676,1.0
0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,2387.7376532355356,0.0
1.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,3.0,3.0,51.26133034032785,1.0
1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,3.0,3.0,339.9383722925676,1.0
0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,236.43233569131877,1.0
1.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,2.0,178.73441672889365,0.0
0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,3.0,3.0,302.7546534112673,0.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,125.22914141747859,0.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,264.06661716237994,1.0
0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,230.54341920784293,0.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,81.19964687421196,1.0
0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,456.0954213371726,1.0
0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,3.0,307.3206361658017,1.0
1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0
1.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,348.6095034938565,1.0
1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,163.4437018547191,1.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0
0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,326.96946157556334,1.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,301.7904196141485,0.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0
1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,54.57509825363028,1.0
0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,3.0,3.0,210.51236696803113,1.0
0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,67.2333076118475,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,69.20920069459521,1.0
1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,48.95564677279479,1.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,213.52124005850823,0.0
0.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,3.0,215.7061707516143,1.0
0.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,2.0,3.0,3.0,297.02500831822607,0.0
1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,203.9047993880393,0.0
0.0,0.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,3.0,528.1332343247599,1.0
0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,6.0,1.0,116.37605508749209,1.0
1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,3.0,377.23802451768574,1.0
1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,3.0,120.35592103355418,0.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,30.860880477087022,1.0
0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,411.43398803547865,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,181.17757005411812,0.0
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,221.88185054216103,1.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,54.8261023664757,1.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,323.90057768252666,1.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,328.0156972162507,0.0
0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,3.0,300.8024050130265,0.0
1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,3.0,83.12620596604715,1.0
1.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0
0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,60.70774310171639,0.0
0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0,93.86673388400207,1.0
0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,205.18077484240465,1.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,85.1288202565017,1.0
1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,187.95705125530418,0.0
0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,3.0,25.12506899033264,1.0
0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,3.0,4.0,3.0,282.83261270699427,1.0
0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,3.0,4.0,3.0,418.5551652532163,0.0
1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,58.463745749432604,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,189.64029082335304,0.0
0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,333.33186197588327,1.0
0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0,473.90337297785464,0.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,484.0777861802188,1.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0
0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,168.3049640619786,0.0
1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,105.78063297772974,1.0
0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,3.0,274.48650350841274,0.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,285.1434012534648,0.0
